utc,true_lat,true_lon,num_sights,sights
2025-01-24T06:19:04Z,20.0,179.9,6,Polaris:20.6194:0.0886|Mirfak:58.304:16.0365|Elnath:49.6743:68.9537|Bellatrix:46.0157:101.9487|Alnilam:40.3128:109.7378|Venus:38.3748:249.2289
2026-05-25T21:46:09Z,20.0,179.9,6,Schedar:50.5886:343.2723|Deneb:21.4382:312.1215|Diphda:47.9444:207.1047|Menkar:67.8119:133.3441|Sun:59.3112:82.1549|Fomalhaut:24.118:222.546
2020-10-31T04:57:56Z,-33.87,151.21,6,Enif:17.7181:64.3171|Arcturus:17.8337:309.0095|Nunki:72.3305:69.4646|Gienah:16.6657:259.6125|Jupiter:63.5612:70.9964|Vega:16.212:11.1239
2037-06-02T09:01:23Z,20.0,179.9,6,Vega:25.2662:55.5357|Saturn:35.8005:273.034|Polaris:19.4606:359.7432|Eltanin:32.254:40.9816|Rasalhague:34.3135:88.2091|Antares:28.4931:137.5641
2031-02-22T00:49:42Z,35.0,-40.0,6,Rigel:29.3578:233.6327|Elnath:53.9338:271.8429|Polaris:35.1484:359.2852|Adhara:23.4653:198.2698|Alkaid:29.9289:48.5131|Alnilam:38.1767:234.3569
2044-02-04T14:34:44Z,1.35,103.82,6,Elnath:59.3379:334.217|Hamal:23.8055:295.3758|Suhail:32.2884:146.208|Pollux:57.2082:34.0928|Mirfak:28.1606:328.9553|Rigel:69.9141:241.4727
2008-07-14T03:25:10Z,64.15,-21.95,6,Enif:35.6736:174.6085|Eltanin:60.3954:270.0072|Capella:30.4684:45.5674|Alphecca:24.7177:280.5937|Hamal:29.6261:96.9812|Alkaid:34.2597:314.1958
2019-08-16T09:48:10Z,43.77,11.25,6,Pollux:73.4471:199.4718|Denebola:35.2201:104.6439|Mars:50.5987:132.6951|Regulus:49.207:132.3738|Capella:59.6449:289.6247|Polaris:43.8964:359.1014
2021-09-04T00:12:13Z,-33.87,151.21,6,Atria:23.2391:159.3914|Sun:42.364:35.3371|Rigel:30.4001:281.259|Sirius:53.4257:288.807|Miaplacidus:54.0659:179.5681|Adhara:61.7624:270.9071
2044-07-27T09:32:10Z,1.35,103.82,6,Zubenelg.:54.9033:121.311|Gienah:69.2849:202.1313|Sun:23.8241:290.2306|Rasalhague:18.1643:77.2513|Sabik:22.9513:107.7791|Moon:59.6513:282.0032
2038-04-28T00:23:00Z,1.35,103.82,6,Sabik:21.2011:252.5|Sun:19.8885:75.4665|Peacock:30.1426:191.6492|Markab:64.9581:54.7324|Ankaa:32.7382:144.3309|Alnair:41.4864:173.6078
2001-02-14T19:07:39Z,1.35,103.82,6,Procyon:29.2432:275.2279|Pollux:27.5349:301.1783|Suhail:33.453:212.8709|Alphard:54.9674:252.7747|Gienah:69.3819:156.7877|Arcturus:48.459:62.0426
2019-06-26T04:56:27Z,1.35,103.82,6,Procyon:66.6208:80.0489|Canopus:35.8312:176.9219|Capella:44.0215:347.9857|Suhail:29.6424:143.6916|Adhara:57.243:158.8907|Mirfak:30.4717:330.9503
2035-12-02T08:44:14Z,0.0,0.0,6,Alphard:29.8549:259.8222|Alioth:33.8386:354.456|Sun:39.8929:119.1434|Gacrux:31.6376:188.7025|Zubenelg.:63.6172:128.8495|Shaula:22.0489:130.6293
2016-05-19T06:21:27Z,35.0,-40.0,6,Dubhe:15.8663:336.6454|Alphecca:39.4835:277.6369|Enif:50.5053:121.1939|Kochab:38.9223:340.6629|Alpheratz:31.9417:74.6468|Saturn:22.7972:220.3243
2015-06-30T19:58:08Z,20.0,179.9,6,Menkar:72.4321:153.4546|Pollux:18.9681:66.2376|Mars:37.7061:74.4434|Mirfak:58.259:16.4297|Fomalhaut:18.6151:227.4555|Rigel:40.934:121.0817
2006-04-11T17:22:58Z,0.0,0.0,6,Rigel:66.7614:248.8211|Bellatrix:69.8478:288.7447|Elnath:56.1741:329.3529|Pollux:58.1105:27.2436|Mars:62.349:336.0639|Miaplacidus:15.877:167.259
2019-10-10T02:22:02Z,0.0,0.0,6,Fomalhaut:17.9759:238.8028|Bellatrix:61.6991:76.472|Alpheratz:32.8684:305.5094|Canopus:26.68:152.9093|Achernar:28.2442:197.5414|Betelgeuse:54.1819:77.2684
2022-08-08T07:07:28Z,35.0,-40.0,6,Betelgeuse:24.3:98.2423|Kochab:19.8154:354.5421|Enif:32.3461:258.8694|Bellatrix:29.7229:104.1091|Polaris:35.602:0.29|Elnath:40.7551:80.2929
2040-11-19T10:02:41Z,-33.87,151.21,6,Peacock:47.3675:220.9283|Enif:35.2611:317.0813|Menkar:32.8443:57.3498|Kaus Aus.:22.5603:242.7881|Canopus:23.3908:138.9128|Acamar:54.6493:113.3184
2024-12-14T20:35:52Z,0.0,0.0,6,Hamal:66.4035:358.118|Jupiter:44.2776:58.4815|Acamar:48.3715:166.3576|Aldebaran:50.5126:63.3714|Schedar:30.5021:345.8862|Moon:40.6577:51.9615
2033-09-13T18:22:26Z,35.0,-40.0,6,Sun:28.9293:252.3675|Sabik:32.0683:146.0978|Arcturus:69.569:222.2319|Denebola:39.9496:258.9964|Rasalhague:50.8816:116.1558|Altair:21.9289:94.4064
2017-07-24T13:39:59Z,64.15,-21.95,6,Eltanin:29.0332:24.9056|Regulus:34.481:147.6363|Capella:59.062:256.4714|Schedar:40.5179:319.0747|Dubhe:71.6355:79.0716|Hamal:19.5855:283.7664
2001-03-04T12:35:51Z,64.15,-21.95,6,Mirfak:46.7525:68.5958|Polaris:64.4069:1.5701|Altair:30.3626:216.93|Enif:35.6765:184.0026|Alphecca:21.4694:287.2118|Capella:32.9963:51.1776
2044-01-17T09:00:06Z,-33.87,151.21,6,Ankaa:61.0224:243.0182|Alnair:36.9499:233.6433|Atria:15.4167:190.8752|Peacock:24.9697:217.2041|Suhail:19.5597:130.0249|Sirius:34.6892:87.6077
2008-07-16T01:49:12Z,35.0,-40.0,6,Kaus Aus.:20.4356:184.7386|Enif:42.3379:110.709|Moon:25.5556:192.8633|Deneb:65.8253:55.9882|Rasalhague:62.4038:219.934|Eltanin:71.27:335.4635
2039-04-28T00:17:20Z,0.0,0.0,6,Spica:68.5147:237.4499|Menkent:52.7079:190.5238|Shaula:35.0674:137.515|Saturn:44.2257:276.9258|Zubenelg.:73.512:169.4813|Hadar:29.0844:184.7742
2045-07-22T03:11:41Z,20.0,179.9,6,Gienah:48.9054:155.8017|Spica:44.2567:130.414|Zubenelg.:24.7479:119.6898|Alkaid:47.3187:37.6604|Sun:46.7762:278.5844|Kochab:28.6298:14.8499
2030-01-24T05:12:20Z,35.0,-40.0,6,Polaris:34.7584:359.3216|Alphecca:28.6365:76.0728|Spica:30.1579:133.1532|Kochab:41.3563:18.7021|Eltanin:17.1004:38.3778|Betelgeuse:18.5933:266.0165
2003-02-11T06:15:43Z,-55.9,-67.2,6,Gienah:49.7007:24.5363|Adhara:38.6296:274.2518|Mars:19.8986:100.9726|Sirius:27.0004:280.1712|Acamar:17.6039:222.1274|Canopus:49.9809:243.4173
2026-12-25T21:04:58Z,-55.9,-67.2,6,Avior:29.309:159.2298|Sun:30.8674:273.3506|Gacrux:24.9057:194.4479|Shaula:35.4946:254.403|Nunki:38.5969:279.7335|Peacock:69.964:252.6192
2048-09-21T11:55:12Z,0.0,0.0,6,Venus:59.9566:113.1738|Alphecca:31.418:58.406|Suhail:32.3182:215.2673|Arcturus:51.1012:58.8901|Regulus:60.6548:294.5019|Alphard:51.7729:255.5677
2001-02-07T22:51:52Z,43.77,11.25,6,Arcturus:19.0851:81.382|Schedar:21.407:329.9302|Alphard:36.8498:168.1393|Rigel:18.9372:237.4799|Capella:52.986:292.5878|Pollux:69.687:224.4606
2021-03-13T12:15:22Z,64.15,-21.95,6,Capella:34.2297:53.7121|Vega:49.8567:257.3924|Venus:19.2336:160.9056|Polaris:64.3527:1.4067|Rasalhague:20.2505:256.6668|Elnath:17.9778:60.9635
2009-08-16T02:12:19Z,-55.9,-67.2,6,Rigil Kent:54.5679:232.2706|Jupiter:41.7092:46.4846|Diphda:20.0383:92.6238|Enif:17.8128:37.1186|Fomalhaut:44.0099:78.2834|Menkent:35.4643:255.6371
2013-03-13T00:28:58Z,1.35,103.82,6,Saturn:26.5643:255.0922|Atria:16.8371:190.5509|Alphecca:37.4231:303.179|Eltanin:38.7481:349.934|Zubenelg.:29.2553:250.6648|Antares:46.7811:227.4747
2004-04-09T23:00:28Z,0.0,0.0,6,Avior:15.5965:206.5164|Gacrux:32.7618:177.2786|Denebola:74.1689:337.0403|Regulus:56.5443:292.0546|Alkaid:36.8009:18.7955|Dubhe:26.8313:350.7505
2017-01-09T03:55:00Z,1.35,103.82,6,Alphecca:45.9191:308.3736|Atria:18.4369:186.9934|Antares:53.9058:217.9072|Menkent:23.1874:228.9605|Sun:60.0015:142.4504|Zubenelg.:39.0398:247.8867
2040-02-03T17:12:18Z,20.0,179.9,6,Dubhe:38.1541:334.6526|Polaris:19.4646:359.7847|Alkaid:60.6961:354.3806|Vega:29.1846:55.8882|Regulus:33.0671:271.263|Eltanin:35.3506:40.3025
2048-10-08T08:25:25Z,35.0,-40.0,6,Jupiter:73.3978:226.8347|Aldebaran:54.3222:247.8441|Mirfak:49.7603:308.3794|Adhara:25.953:178.8914|Alphard:33.0224:132.8167|Elnath:70.5874:256.9172
2005-03-22T18:19:48Z,-55.9,-67.2,6,Gacrux:24.2158:168.13|Peacock:47.4981:233.4655|Miaplacidus:45.2123:152.5336|Venus:31.0321:327.4697|Avior:42.5534:136.9669|Fomalhaut:49.632:292.1664
2013-05-08T10:16:29Z,-55.9,-67.2,6,Enif:23.2938:13.8326|Sabik:32.0051:290.6418|Acamar:31.6648:116.3078|Antares:35.0991:273.8194|Canopus:22.8607:156.5348|Acrux:36.0561:206.6663
2010-08-20T20:11:31Z,43.77,11.25,6,Schedar:36.6956:43.2946|Altair:52.8685:155.5483|Alphecca:46.9327:263.4407|Alioth:35.1657:316.7091|Moon:23.1167:176.6468|Alpheratz:27.1718:74.5438
2034-11-22T11:40:28Z,1.35,103.82,6,Altair:47.1743:281.7661|Fomalhaut:58.9235:172.529|Diphda:54.0838:123.6237|Moon:58.2731:86.2827|Deneb:38.731:333.4177|Markab:74.6979:23.0542
2030-03-28T00:52:12Z,0.0,0.0,6,Dubhe:23.7603:343.9428|Alphard:33.28:259.4604|Sabik:29.2505:108.1385|Gacrux:32.122:186.5629|Denebola:64.8144:305.7575|Rasalhague:23.8371:76.272
2013-09-03T14:01:06Z,64.15,-21.95,6,Elnath:25.7849:282.8712|Moon:31.0963:216.7262|Jupiter:30.7796:258.0983|Arcturus:36.6271:126.767|Mars:37.0777:235.4809|Kochab:70.0397:38.8679
2045-08-11T18:04:42Z,0.0,0.0,6,Antares:59.1851:150.6911|Alioth:26.4384:337.334|Kochab:15.8193:357.3929|Nunki:32.8833:121.7645|Sabik:59.4742:122.3683|Alphecca:63.3357:4.7422
2025-08-24T00:51:01Z,-33.87,151.21,6,Denebola:27.8663:46.021|Spica:26.8638:85.6654|Hadar:36.2785:143.8654|Sirius:54.3109:289.8515|Mars:32.0703:71.1758|Rigil Kent:32.0505:145.275
2034-06-02T23:56:22Z,0.0,0.0,6,Alphecca:58.9789:330.3367|Rigil Kent:24.8153:195.5537|Arcturus:49.637:300.1901|Nunki:48.2306:131.5985|Zubenelg.:58.4899:237.7755|Kaus Aus.:47.8947:147.3294
2027-06-04T20:15:59Z,0.0,0.0,6,Rigil Kent:26.4749:167.5902|Alphard:34.7189:259.2971|Alphecca:45.6139:50.1617|Jupiter:35.0756:288.9509|Regulus:44.1938:286.6175|Antares:34.4991:122.7712
2027-10-15T22:53:01Z,1.35,103.82,6,Mirfak:20.0137:323.7489|Rigel:56.376:253.0183|Alnilam:62.9742:264.7427|Gienah:15.7532:108.817|Aldebaran:46.0188:292.7225|Dubhe:17.0532:24.0614
2004-08-30T17:09:32Z,64.15,-21.95,6,Deneb:37.5147:61.9299|Vega:45.1923:92.2399|Arcturus:45.0084:180.929|Denebola:34.1674:225.2006|Eltanin:59.5166:88.1943|Alkaid:74.5767:199.2678
2048-11-19T05:11:50Z,64.15,-21.95,6,Schedar:44.0328:312.3915|Moon:22.6178:264.7944|Eltanin:27.3301:17.5543|Alnilam:20.9883:212.6311|Mirfak:54.7977:277.0948|Bellatrix:27.6257:217.6175
2034-08-22T19:10:32Z,35.0,-40.0,6,Alkaid:73.4889:332.482|Moon:30.8945:147.5489|Denebola:47.7674:251.3221|Eltanin:50.6094:49.2606|Antares:22.6219:151.8809|Rasalhague:43.3613:107.2539
2023-10-31T06:15:41Z,35.0,-40.0,6,Schedar:32.4156:319.7841|Menkar:36.5515:245.9079|Pollux:68.844:102.8875|Dubhe:38.1716:35.3378|Regulus:31.9015:98.0782|Procyon:53.9492:140.8215
2022-10-10T10:51:45Z,-55.9,-67.2,6,Adhara:62.19:341.2264|Gienah:26.0133:83.192|Menkent:25.8204:117.6083|Betelgeuse:23.2208:332.1394|Peacock:22.9904:187.1859|Hadar:43.5441:137.5254
2033-11-20T18:52:08Z,0.0,0.0,6,Enif:70.6151:301.6693|Peacock:26.4045:201.1961|Ankaa:42.7122:155.9037|Nunki:27.6875:240.0346|Markab:74.2292:12.4394|Vega:20.2547:311.9314
2027-07-09T16:04:07Z,-33.87,151.21,6,Alpheratz:15.0079:37.9031|Diphda:41.3958:84.2602|Ankaa:52.3192:116.9489|Shaula:45.1635:249.1534|Enif:45.6568:9.5735|Achernar:41.1469:139.1334
2050-06-12T04:35:20Z,64.15,-21.95,6,Dubhe:38.9916:337.1998|Schedar:59.3697:73.6655|Hamal:23.392:83.6004|Capella:26.3122:34.804|Deneb:71.226:172.9869|Alphecca:30.9219:267.6291
2043-04-18T13:52:57Z,20.0,179.9,6,Antares:41.7161:163.9828|Gienah:27.9258:235.8888|Alkaid:53.5927:329.4984|Arcturus:70.8477:270.3236|Sabik:47.4123:145.4438|Polaris:19.4373:0.0165
2023-06-22T18:36:43Z,-33.87,151.21,6,Atria:31.9706:204.8909|Saturn:66.4426:356.1327|Ankaa:68.1625:119.9266|Peacock:57.4648:215.0549|Markab:40.5319:6.8675|Altair:30.8318:308.1939
2046-09-01T02:54:36Z,1.35,103.82,6,Elnath:38.6958:306.5452|Denebola:38.9906:72.5992|Spica:15.3928:102.2174|Aldebaran:30.7147:288.5669|Moon:53.4199:86.287|Miaplacidus:18.3953:176.2196
2010-12-26T03:08:28Z,1.35,103.82,6,Shaula:48.0255:158.2172|Rasalhague:68.5958:57.6187|Nunki:43.6913:129.4251|Vega:41.4318:35.4026|Rigil Kent:24.7757:193.2749|Alioth:21.4678:331.7277
2017-01-28T07:56:57Z,-55.9,-67.2,6,Antares:33.9666:87.9058|Spica:42.2521:29.3489|Jupiter:38.7165:28.4098|Gienah:51.593:6.6968|Sirius:20.3102:269.925|Alnair:15.3378:160.8954
2007-02-11T03:04:35Z,35.0,-40.0,6,Bellatrix:23.5917:260.8923|Capella:38.9805:304.2783|Alphecca:17.3677:69.1807|Saturn:70.4055:187.2749|Aldebaran:19.1597:277.1407|Elnath:35.1427:282.8325
2006-04-12T06:44:52Z,20.0,179.9,6,Betelgeuse:56.0315:252.8636|Procyon:73.898:204.1524|Aldebaran:40.3251:275.0503|Kochab:16.1916:16.2211|Bellatrix:48.7964:256.2989|Suhail:24.9391:167.5638
2044-04-16T10:13:26Z,64.15,-21.95,6,Altair:28.5657:224.2778|Schedar:71.908:98.0226|Capella:35.2948:55.8307|Alkaid:29.9577:324.1905|Polaris:64.2699:1.2555|Dubhe:35.887:354.1275
2030-04-21T21:24:34Z,43.77,11.25,6,Kochab:54.7472:17.9552|Procyon:19.9469:257.5479|Alphecca:45.2983:94.9416|Dubhe:69.8429:337.6521|Polaris:43.3404:359.4021|Spica:32.1669:157.4657
2012-03-13T11:49:23Z,64.15,-21.95,6,Capella:32.1158:49.255|Eltanin:58.1336:274.516|Schedar:67.7834:89.3838|Rasalhague:22.8644:250.7591|Deneb:69.0575:213.8551|Jupiter:20.8519:101.6994
2012-07-19T22:26:57Z,-33.87,151.21,6,Hamal:24.0834:325.7412|Sun:15.3227:51.3934|Suhail:35.3939:122.6731|Menkar:47.4197:329.197|Procyon:29.531:59.6373|Diphda:38.647:273.5772
2030-02-04T04:23:11Z,20.0,179.9,6,Menkar:60.253:118.6581|Capella:35.1524:47.1262|Ankaa:26.6788:190.8756|Saturn:64.404:96.5415|Acamar:25.5362:159.2244|Markab:57.7844:267.2157
2014-12-28T13:03:59Z,64.15,-21.95,6,Enif:23.5898:117.9706|Deneb:61.229:111.6923|Alkaid:53.772:277.0079|Polaris:63.6973:1.121|Arcturus:31.3064:247.8688|Alpheratz:25.4618:75.1944
2030-10-13T15:27:37Z,-33.87,151.21,6,Moon:36.9978:356.1503|Suhail:21.3314:128.9615|Alnair:35.0516:233.0045|Bellatrix:37.0643:47.5769|Miaplacidus:30.5359:156.4487|Betelgeuse:31.4517:53.6554
2030-04-25T22:59:44Z,1.35,103.82,6,Fomalhaut:39.3869:130.983|Sabik:42.6307:246.9847|Moon:67.8724:122.8832|Jupiter:18.669:250.6589|Antares:30.2364:237.975|Rasalhague:50.0951:288.0777
2041-06-24T07:53:13Z,64.15,-21.95,6,Sun:23.4033:84.3188|Venus:34.2815:133.2579|Moon:36.238:140.1408|Alpheratz:54.9157:189.9881|Eltanin:41.1439:305.4251|Dubhe:36.8205:13.25
2027-07-20T17:02:11Z,64.15,-21.95,6,Eltanin:41.9804:56.1535|Venus:33.5841:251.0218|Procyon:18.6312:241.4168|Alkaid:66.0114:111.6683|Vega:27.4629:56.8194|Elnath:25.6098:283.2541
2017-04-15T23:55:32Z,43.77,11.25,6,Polaris:43.1134:359.8657|Jupiter:38.313:203.0622|Arcturus:65.3209:180.7822|Denebola:47.0135:238.6608|Vega:42.2214:72.3983|Dubhe:56.83:319.6508
2049-02-04T00:56:07Z,0.0,0.0,6,Procyon:56.4749:279.2473|Rigel:20.3565:261.3009|Alioth:23.3197:25.9138|Elnath:20.6568:300.8163|Adhara:39.3482:231.1091|Sirius:40.9254:247.5215
2024-09-17T10:53:37Z,20.0,179.9,6,Vega:34.917:304.0093|Hamal:41.8639:75.79|Enif:73.3337:235.1058|Fomalhaut:40.3128:174.7608|Mirfak:27.0726:43.2162|Diphda:41.4178:139.1166
2024-09-23T19:39:20Z,35.0,-40.0,6,Kochab:47.3164:346.454|Shaula:17.6723:175.1113|Eltanin:71.6128:22.7982|Vega:72.4592:71.1311|Schedar:17.875:32.2285|Zubenelg.:29.0597:218.9765
2043-01-10T13:42:32Z,20.0,179.9,6,Polaris:20.0806:359.4086|Mirfak:19.199:317.448|Sirius:40.4974:224.3751|Spica:17.5723:109.6092|Denebola:49.2852:91.0974|Rigel:27.834:248.723
2009-12-09T14:55:22Z,-55.9,-67.2,6,Gienah:35.8969:293.7899|Ankaa:16.3455:144.7568|Gacrux:64.465:247.3511|Venus:54.23:20.9431|Menkent:64.9475:311.238|Rasalhague:17.454:29.452
2020-10-19T18:00:17Z,-33.87,151.21,6,Canopus:70.6588:168.6788|Acamar:53.7812:246.436|Rigel:62.3575:335.8363|Gacrux:23.8963:144.1146|Suhail:52.4235:119.1717|Hadar:15.7784:154.0655
2050-11-19T10:30:24Z,35.0,-40.0,6,Alioth:65.9836:25.0657|Pollux:39.7737:279.222|Alphard:35.7741:222.5357|Denebola:69.2319:175.4434|Kochab:45.0292:16.4552|Spica:37.5724:147.5378
2023-10-14T05:52:32Z,20.0,179.9,6,Alkaid:19.2057:316.5704|Fomalhaut:18.0712:132.0611|Nunki:43.3196:187.869|Rasalhague:63.4824:257.7763|Arcturus:18.7144:284.101|Schedar:22.0986:35.7238
2018-03-01T10:28:46Z,64.15,-21.95,6,Enif:31.3613:142.5199|Hamal:17.8484:72.6663|Deneb:69.1659:146.8072|Alkaid:43.9942:294.9148|Alphecca:36.5292:255.6067|Altair:34.7097:175.8064
2049-02-26T10:01:59Z,35.0,-40.0,6,Nunki:26.5958:162.5473|Moon:31.4188:185.7368|Deneb:55.5858:58.8424|Sabik:38.5236:190.9437|Alioth:37.4287:317.2118|Arcturus:40.9633:265.2042
2025-12-01T02:28:33Z,20.0,179.9,6,Mars:38.0497:214.1542|Sun:32.8952:225.0465|Alphecca:40.939:288.4006|Alkaid:21.3666:316.2517|Polaris:19.6909:0.5771|Vega:70.0219:341.9721
2041-11-05T10:47:44Z,1.35,103.82,6,Schedar:17.1072:29.7529|Rasalhague:42.5244:285.8381|Eltanin:29.0359:331.8995|Diphda:27.3695:110.839|Nunki:52.4855:220.7965|Shaula:32.1748:223.2636
2048-11-11T05:07:49Z,64.15,-21.95,6,Dubhe:63.2255:67.4881|Alnilam:22.8043:203.2504|Procyon:30.5526:169.0577|Jupiter:47.4808:201.9302|Aldebaran:36.4243:224.8795|Eltanin:26.3601:11.4474
2048-11-05T12:01:51Z,20.0,179.9,6,Mirfak:59.5643:7.8985|Alpheratz:50.0434:292.218|Menkar:74.2742:178.2853|Rigel:46.6706:127.2747|Capella:51.705:39.1817|Elnath:55.6908:68.185
2016-05-11T21:50:18Z,43.77,11.25,6,Deneb:22.9677:48.4143|Sabik:15.6162:131.1374|Dubhe:59.3788:320.7644|Alphecca:63.5954:122.1471|Rasalhague:33.6856:106.076|Jupiter:37.6117:240.0046
2004-06-10T13:16:28Z,35.0,-40.0,6,Hamal:64.2818:250.561|Mirfak:74.2235:342.7253|Mars:40.8299:88.6486|Venus:70.2393:126.3351|Kochab:19.6447:4.4894|Sirius:24.1357:134.3166
2027-07-02T19:57:55Z,-33.87,151.21,6,Acamar:62.6907:113.2133|Aldebaran:15.2037:57.4385|Achernar:65.0633:162.6726|Hamal:29.2082:21.9536|Enif:28.8211:307.4511|Markab:35.4054:330.2661
2023-02-20T16:41:37Z,35.0,-40.0,6,Mars:26.8645:76.838|Saturn:34.0026:215.8515|Enif:49.8842:239.8162|Fomalhaut:23.7485:195.2286|Eltanin:25.8228:316.2398|Aldebaran:26.78:87.9233
2037-10-20T22:20:14Z,0.0,0.0,6,Deneb:24.3086:321.4057|Menkar:48.5266:83.5967|Alnair:35.4481:206.5517|Schedar:33.0566:3.8594|Mirfak:26.0101:31.5429|Mars:28.5902:66.5072
2016-05-30T12:59:39Z,20.0,179.9,6,Altair:54.7848:103.2821|Polaris:19.4893:0.4629|Alioth:27.8352:323.517|Spica:21.6743:248.4084|Mars:40.9084:213.8557|Menkent:15.5894:220.7151
2044-09-28T01:29:22Z,-55.9,-67.2,6,Shaula:47.2008:270.584|Nunki:49.6239:301.3039|Mars:18.0336:259.9139|Altair:22.0245:333.9179|Saturn:15.6305:261.624|Markab:15.816:24.1839
2027-06-01T06:00:14Z,20.0,179.9,6,Alphecca:22.1882:68.4967|Capella:21.2112:312.8609|Kochab:26.4375:15.9073|Betelgeuse:20.9904:270.4225|Procyon:44.4889:257.0825|Elnath:20.058:294.1998
2034-06-11T04:53:17Z,1.35,103.82,6,Adhara:49.3503:140.5754|Avior:18.1195:156.3092|Hamal:41.531:300.965|Acamar:39.3146:211.4298|Alphard:23.8945:100.2564|Suhail:19.859:137.8723
2042-04-26T09:52:52Z,0.0,0.0,6,Enif:52.6229:286.7338|Acamar:34.4883:141.4545|Diphda:70.3001:154.7878|Menkar:46.4661:83.8199|Deneb:25.5792:322.1617|Schedar:32.8733:5.1917
2029-11-20T21:47:50Z,20.0,179.9,6,Zubenelg.:50.5352:155.255|Sun:40.6862:142.2489|Spica:58.243:190.021|Alphard:20.0833:252.1689|Rasalhague:34.9934:88.4358|Dubhe:39.7928:336.1975
2047-03-06T23:52:46Z,20.0,179.9,6,Hamal:43.9145:75.9367|Fomalhaut:40.5774:177.3209|Ankaa:23.9691:160.3662|Diphda:42.8811:141.284|Nunki:17.0538:232.8652|Jupiter:51.723:104.1102
2039-12-20T05:23:07Z,20.0,179.9,6,Altair:39.4481:265.1542|Hamal:50.0467:76.6846|Alnair:21.5532:192.1932|Fomalhaut:40.4057:185.0166|Vega:27.8697:304.2097|Diphda:46.4671:148.7251
2047-11-21T11:19:00Z,0.0,0.0,6,Mars:48.103:266.8698|Shaula:41.3244:143.4998|Moon:22.7448:111.9444|Gienah:41.8019:245.7807|Gacrux:23.7451:203.0538|Alkaid:37.1559:341.4381
2024-09-22T10:20:20Z,-55.9,-67.2,6,Acrux:45.0042:140.8235|Avior:70.6419:115.8779|Sirius:49.8098:17.8176|Suhail:57.6266:87.9656|Fomalhaut:16.3904:241.261|Menkar:20.0809:312.7404
2017-08-25T06:03:29Z,64.15,-21.95,6,Alioth:32.0617:18.6791|Venus:23.0887:91.2993|Kochab:48.2413:359.9846|Deneb:38.9723:295.3939|Alkaid:24.0356:11.0645|Hamal:48.7995:194.8004
2002-05-30T20:39:21Z,0.0,0.0,6,Antares:35.6656:123.2307|Alphecca:46.5196:49.2201|Arcturus:65.27:38.2808|Rigil Kent:26.867:168.2328|Dubhe:23.6556:344.0806|Regulus:42.9085:286.4314
2040-08-19T14:28:40Z,43.77,11.25,6,Saturn:44.1121:190.4019|Mars:43.7721:199.2822|Kochab:57.6041:12.8918|Jupiter:44.465:200.0596|Eltanin:42.6139:53.7654|Dubhe:64.811:325.4473
2014-03-19T08:16:28Z,35.0,-40.0,6,Shaula:17.8458:177.7169|Altair:47.3542:118.7696|Schedar:19.2185:33.3419|Antares:27.2553:193.442|Spica:17.2708:242.1722|Arcturus:45.8257:261.5307
2031-05-04T06:02:49Z,35.0,-40.0,6,Enif:35.1927:103.5274|Alpheratz:16.386:65.4134|Polaris:34.5641:0.5166|Eltanin:73.3461:352.8122|Shaula:17.4265:187.2618|Mars:20.0945:232.8791
2016-01-26T20:23:19Z,20.0,179.9,6,Saturn:49.1817:178.237|Alioth:34.4372:324.9343|Alkaid:44.3085:320.4404|Nunki:33.8618:144.2439|Alphecca:72.6613:295.8763|Menkent:22.3985:213.5127
2039-03-04T08:15:40Z,0.0,0.0,6,Vega:50.7524:352.2158|Atria:17.4848:191.654|Antares:44.8983:230.9338|Eltanin:36.6654:347.2624|Kaus Aus.:54.5772:193.1463|Zubenelg.:26.2149:251.8797
2047-02-09T01:24:10Z,64.15,-21.95,6,Aldebaran:24.2216:257.8754|Alphecca:21.1896:72.5745|Schedar:37.4556:326.7521|Pollux:51.3226:210.6057|Bellatrix:19.9339:241.5043|Arcturus:22.9364:93.7477
2009-05-22T14:55:09Z,-55.9,-67.2,6,Miaplacidus:47.6232:149.7886|Diphda:47.2756:322.161|Peacock:43.6481:229.351|Alnilam:23.4554:53.1118|Bellatrix:17.8212:46.9757|Suhail:29.8812:124.5244
2005-04-06T08:22:07Z,20.0,179.9,6,Betelgeuse:38.8184:263.2975|Mirfak:15.7988:317.9668|Spica:22.1746:111.8|Adhara:30.2628:215.9681|Alkaid:30.0504:43.839|Arcturus:21.0654:76.4714
2045-07-17T02:37:29Z,0.0,0.0,6,Kaus Aus.:26.0254:231.0913|Fomalhaut:59.0092:162.3045|Hamal:29.266:62.5916|Markab:70.4888:37.09|Alpheratz:50.331:39.8604|Nunki:35.0664:237.3081
2041-01-30T03:47:55Z,-55.9,-67.2,6,Procyon:28.8864:355.2558|Miaplacidus:73.7364:156.5794|Regulus:16.9138:33.9785|Alphard:39.6182:29.9014|Acrux:56.6621:130.9016|Rigil Kent:42.2266:140.017
2033-10-23T10:53:16Z,35.0,-40.0,6,Alkaid:49.9807:52.9834|Spica:26.2759:127.8248|Capella:33.5991:306.1235|Kochab:39.7174:19.2563|Mirfak:18.2794:318.8712|Regulus:66.6458:187.3057
2006-03-02T05:34:48Z,1.35,103.82,6,Fomalhaut:58.9338:184.8945|Peacock:23.2782:203.011|Achernar:24.3367:158.9958|Altair:40.048:280.4798|Ankaa:43.0406:160.5046|Menkar:31.7603:85.997
